trial_number,color,number,shape,prompt
25,blue,3,square,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: blue 3 square(s).
Answer with just the dimension name.
Your choice:"
26,yellow,1,triangle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: yellow 1 triangle(s).
Answer with just the dimension name.
Your choice:"
27,yellow,2,star,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: yellow 2 star(s).
Answer with just the dimension name.
Your choice:"
28,green,1,square,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: green 1 square(s).
Answer with just the dimension name.
Your choice:"
29,green,1,square,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: green 1 square(s).
Answer with just the dimension name.
Your choice:"
30,yellow,4,circle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: yellow 4 circle(s).
Answer with just the dimension name.
Your choice:"
31,yellow,2,square,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: yellow 2 square(s).
Answer with just the dimension name.
Your choice:"
32,red,4,star,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: red 4 star(s).
Answer with just the dimension name.
Your choice:"
33,red,3,triangle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: red 3 triangle(s).
Answer with just the dimension name.
Your choice:"
34,blue,1,square,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: blue 1 square(s).
Answer with just the dimension name.
Your choice:"
35,blue,2,square,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: blue 2 square(s).
Answer with just the dimension name.
Your choice:"
36,green,4,circle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: green 4 circle(s).
Answer with just the dimension name.
Your choice:"
