trial_number,color,number,shape,prompt
27,blue,3,circle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: blue 3 circle(s).
Answer with just the dimension name.
Your choice:"
28,yellow,2,star,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: yellow 2 star(s).
Answer with just the dimension name.
Your choice:"
29,blue,4,circle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: blue 4 circle(s).
Answer with just the dimension name.
Your choice:"
30,blue,1,triangle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: blue 1 triangle(s).
Answer with just the dimension name.
Your choice:"
31,red,1,star,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: red 1 star(s).
Answer with just the dimension name.
Your choice:"
32,red,3,square,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: red 3 square(s).
Answer with just the dimension name.
Your choice:"
33,green,2,triangle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: green 2 triangle(s).
Answer with just the dimension name.
Your choice:"
34,blue,4,triangle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: blue 4 triangle(s).
Answer with just the dimension name.
Your choice:"
35,blue,2,triangle,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: blue 2 triangle(s).
Answer with just the dimension name.
Your choice:"
36,yellow,3,star,"You are sorting cards. Each card has a color, shape, and number.
Sort this card by choosing one dimension: color, shape, or number.
Card: yellow 3 star(s).
Answer with just the dimension name.
Your choice:"
